x,y,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,LOCAL_DAY,PROVINCE_CODE,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,LOCAL_DATE,SPEED_MAX_GUST_FLAG,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE,MEAN_TEMPERATURE,STATION_NAME,MIN_REL_HUMIDITY_FLAG,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE,MIN_REL_HUMIDITY,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,ID,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,MAX_REL_HUMIDITY
-122.551,49.144666666666666,,,,,,18,BC,,0,2021-07-18 00:00:00,,,0,2.3,,0,0,,14,20.3,FORT LANGLEY TELEGRAPH TRAIL,,7,,26.5,,,2021,1102912.2021.7.18,1102912,,,0,
-122.551,49.144666666666666,,,,,,19,BC,,0,2021-07-19 00:00:00,,,0,2.5,,0,0,,13,20.5,FORT LANGLEY TELEGRAPH TRAIL,,7,,28,,,2021,1102912.2021.7.19,1102912,,,0,
-122.551,49.144666666666666,,,,,,20,BC,,0,2021-07-20 00:00:00,,,0,1.5,,0,0,,15,19.5,FORT LANGLEY TELEGRAPH TRAIL,,7,,24,,,2021,1102912.2021.7.20,1102912,,,0,
-122.551,49.144666666666666,,,,,,21,BC,,0,2021-07-21 00:00:00,,,0.7,0,,0,0,,11,17.3,FORT LANGLEY TELEGRAPH TRAIL,,7,,23.5,,,2021,1102912.2021.7.21,1102912,,,0,
-122.551,49.144666666666666,,,,,,22,BC,,0,2021-07-22 00:00:00,,,0,0,,0,0,,11.5,18,FORT LANGLEY TELEGRAPH TRAIL,,7,,24.5,,,2021,1102912.2021.7.22,1102912,,,0,
-122.551,49.144666666666666,,,,,,23,BC,,0,2021-07-23 00:00:00,,,0,2.3,,0,0,,14,20.3,FORT LANGLEY TELEGRAPH TRAIL,,7,,26.5,,,2021,1102912.2021.7.23,1102912,,,0,
-122.551,49.144666666666666,,,,,,24,BC,,0,2021-07-24 00:00:00,,,0,2.3,,0,0,,13.5,20.3,FORT LANGLEY TELEGRAPH TRAIL,,7,,27,,,2021,1102912.2021.7.24,1102912,,,0,
-122.551,49.144666666666666,,,,,,25,BC,,0,2021-07-25 00:00:00,,,0,3.5,,0,0,,14.5,21.5,FORT LANGLEY TELEGRAPH TRAIL,,7,,28.5,,,2021,1102912.2021.7.25,1102912,,,0,
-122.551,49.144666666666666,,,,,,26,BC,,0,2021-07-26 00:00:00,,,0,4,,0,0,,15,22,FORT LANGLEY TELEGRAPH TRAIL,,7,,29,,,2021,1102912.2021.7.26,1102912,,,0,
-122.551,49.144666666666666,,,,,,27,BC,,0,2021-07-27 00:00:00,,,0,3.3,,0,0,,14.5,21.3,FORT LANGLEY TELEGRAPH TRAIL,,7,,28,,,2021,1102912.2021.7.27,1102912,,,0,
-122.551,49.144666666666666,,,,,,28,BC,,0,2021-07-28 00:00:00,,,0,3.5,,0,0,,12.5,21.5,FORT LANGLEY TELEGRAPH TRAIL,,7,,30.5,,,2021,1102912.2021.7.28,1102912,,,0,
-122.551,49.144666666666666,,,,,,29,BC,,0,2021-07-29 00:00:00,,,0,5,,0,0,,14,23,FORT LANGLEY TELEGRAPH TRAIL,,7,,32,,,2021,1102912.2021.7.29,1102912,,,0,
-122.551,49.144666666666666,,,,,,30,BC,,0,2021-07-30 00:00:00,,,0,7,,0,0,,15,25,FORT LANGLEY TELEGRAPH TRAIL,,7,,35,,,2021,1102912.2021.7.30,1102912,,,0,
-122.551,49.144666666666666,,,,,,31,BC,,0,2021-07-31 00:00:00,,,0,3.5,,0,0,,18,21.5,FORT LANGLEY TELEGRAPH TRAIL,,7,,25,,,2021,1102912.2021.7.31,1102912,,,0,
-122.551,49.144666666666666,,,,,,1,BC,,0,2021-08-01 00:00:00,,,0,5,,0,0,,18,23,FORT LANGLEY TELEGRAPH TRAIL,,8,,28,,,2021,1102912.2021.8.1,1102912,,,0,
-122.551,49.144666666666666,,,,,,2,BC,,0,2021-08-02 00:00:00,,,0,4.5,,0,0,,15,22.5,FORT LANGLEY TELEGRAPH TRAIL,,8,,30,,,2021,1102912.2021.8.2,1102912,,,0,
-122.551,49.144666666666666,,,,,,3,BC,,0,2021-08-03 00:00:00,,,0,4.8,,0,0,,15,22.8,FORT LANGLEY TELEGRAPH TRAIL,,8,,30.5,,,2021,1102912.2021.8.3,1102912,,,0,
-122.551,49.144666666666666,,,,,,4,BC,,0,2021-08-04 00:00:00,,,0,5.3,,0,0,,14.5,23.3,FORT LANGLEY TELEGRAPH TRAIL,,8,,32,,,2021,1102912.2021.8.4,1102912,,,0,
-122.551,49.144666666666666,,,,,,5,BC,,0,2021-08-05 00:00:00,,,0,5,,0,0,,15,23,FORT LANGLEY TELEGRAPH TRAIL,,8,,31,,,2021,1102912.2021.8.5,1102912,,,0,
-122.551,49.144666666666666,,,,,,6,BC,,0,2021-08-06 00:00:00,,,0,3,,9.2,9.2,,17,21,FORT LANGLEY TELEGRAPH TRAIL,,8,,25,,,2021,1102912.2021.8.6,1102912,,,0,
-122.551,49.144666666666666,,,,,,7,BC,,0,2021-08-07 00:00:00,,,0.2,0,,7.2,7.2,,14,17.8,FORT LANGLEY TELEGRAPH TRAIL,,8,,21.5,,,2021,1102912.2021.8.7,1102912,,,0,
-122.551,49.144666666666666,,T,,,,8,BC,,0,2021-08-08 00:00:00,,,0.7,0,,0,0,,13.5,17.3,FORT LANGLEY TELEGRAPH TRAIL,,8,T,21,,,2021,1102912.2021.8.8,1102912,,,0,
-122.551,49.144666666666666,,,,,,9,BC,,0,2021-08-09 00:00:00,,,0,1.3,,0,0,,15.5,19.3,FORT LANGLEY TELEGRAPH TRAIL,,8,,23,,,2021,1102912.2021.8.9,1102912,,,0,
-122.551,49.144666666666666,,,,,,10,BC,,0,2021-08-10 00:00:00,,,0,3.8,,0,0,,15.5,21.8,FORT LANGLEY TELEGRAPH TRAIL,,8,,28,,,2021,1102912.2021.8.10,1102912,,,0,
-122.551,49.144666666666666,,,,,,11,BC,,0,2021-08-11 00:00:00,,,0,5.3,,0,0,,15.5,23.3,FORT LANGLEY TELEGRAPH TRAIL,,8,,31,,,2021,1102912.2021.8.11,1102912,,,0,
-122.551,49.144666666666666,,,,,,12,BC,,0,2021-08-12 00:00:00,,,0,9.8,,0,0,,17,27.8,FORT LANGLEY TELEGRAPH TRAIL,,8,,38.5,,,2021,1102912.2021.8.12,1102912,,,0,
-122.551,49.144666666666666,,,,,,13,BC,,0,2021-08-13 00:00:00,,,0,8,,0,0,,19,26,FORT LANGLEY TELEGRAPH TRAIL,,8,,33,,,2021,1102912.2021.8.13,1102912,,,0,
-122.551,49.144666666666666,,,,,,14,BC,,0,2021-08-14 00:00:00,,,0,6.3,,0,0,,17.5,24.3,FORT LANGLEY TELEGRAPH TRAIL,,8,,31,,,2021,1102912.2021.8.14,1102912,,,0,
-122.551,49.144666666666666,,,,,,15,BC,,0,2021-08-15 00:00:00,,,0,4.8,,0,0,,17.5,22.8,FORT LANGLEY TELEGRAPH TRAIL,,8,,28,,,2021,1102912.2021.8.15,1102912,,,0,
-122.551,49.144666666666666,,,,,,16,BC,,0,2021-08-16 00:00:00,,,0,0.3,,3.2,3.2,,17,18.3,FORT LANGLEY TELEGRAPH TRAIL,,8,,19.5,,,2021,1102912.2021.8.16,1102912,,,0,
-122.551,49.144666666666666,,,,,,17,BC,,0,2021-08-17 00:00:00,,,0,0,,0,0,,13.5,18,FORT LANGLEY TELEGRAPH TRAIL,,8,,22.5,,,2021,1102912.2021.8.17,1102912,,,0,
-122.551,49.144666666666666,,,,,,18,BC,,0,2021-08-18 00:00:00,,,0,0.8,,0,0,,12.5,18.8,FORT LANGLEY TELEGRAPH TRAIL,,8,,25,,,2021,1102912.2021.8.18,1102912,,,0,
-122.551,49.144666666666666,,,,,,19,BC,,0,2021-08-19 00:00:00,,,0,1,,0,0,,13.5,19,FORT LANGLEY TELEGRAPH TRAIL,,8,,24.5,,,2021,1102912.2021.8.19,1102912,,,0,
-122.551,49.144666666666666,,,,,,20,BC,,0,2021-08-20 00:00:00,,,2,0,,0,0,,14.5,16,FORT LANGLEY TELEGRAPH TRAIL,,8,,17.5,,,2021,1102912.2021.8.20,1102912,,,0,
-122.551,49.144666666666666,,,,,,21,BC,,0,2021-08-21 00:00:00,,,0,0.5,,0,0,,15,18.5,FORT LANGLEY TELEGRAPH TRAIL,,8,,22,,,2021,1102912.2021.8.21,1102912,,,0,
-122.551,49.144666666666666,,,,,,22,BC,,0,2021-08-22 00:00:00,,,1.5,0,,1.4,1.4,,11.5,16.5,FORT LANGLEY TELEGRAPH TRAIL,,8,,21.5,,,2021,1102912.2021.8.22,1102912,,,0,
-122.551,49.144666666666666,,,,,,23,BC,,0,2021-08-23 00:00:00,,,0,0.3,,0,0,,13.5,18.3,FORT LANGLEY TELEGRAPH TRAIL,,8,,23,,,2021,1102912.2021.8.23,1102912,,,0,
-122.551,49.144666666666666,,,,,,24,BC,,0,2021-08-24 00:00:00,,,0,0,,0,0,,9.5,18,FORT LANGLEY TELEGRAPH TRAIL,,8,,26.5,,,2021,1102912.2021.8.24,1102912,,,0,
-122.551,49.144666666666666,,,,,,25,BC,,0,2021-08-25 00:00:00,,,0,0.8,,1.4,1.4,,11,18.8,FORT LANGLEY TELEGRAPH TRAIL,,8,,26.5,,,2021,1102912.2021.8.25,1102912,,,0,
-122.551,49.144666666666666,,,,,,26,BC,,0,2021-08-26 00:00:00,,,2.5,0,,6.2,6.2,,13.5,15.5,FORT LANGLEY TELEGRAPH TRAIL,,8,,17.5,,,2021,1102912.2021.8.26,1102912,,,0,
-122.551,49.144666666666666,,,,,,27,BC,,0,2021-08-27 00:00:00,,,1.5,0,,0.8,0.8,,14,16.5,FORT LANGLEY TELEGRAPH TRAIL,,8,,19,,,2021,1102912.2021.8.27,1102912,,,0,
-122.551,49.144666666666666,,,,,,28,BC,,0,2021-08-28 00:00:00,,,0.7,0,,0,0,,10.5,17.3,FORT LANGLEY TELEGRAPH TRAIL,,8,,24,,,2021,1102912.2021.8.28,1102912,,,0,
-122.551,49.144666666666666,,,,,,29,BC,,0,2021-08-29 00:00:00,,,0,1,,0,0,,11.5,19,FORT LANGLEY TELEGRAPH TRAIL,,8,,26.5,,,2021,1102912.2021.8.29,1102912,,,0,
-122.551,49.144666666666666,,,,,,30,BC,,0,2021-08-30 00:00:00,,,2.7,0,,2.2,2.2,,12,15.3,FORT LANGLEY TELEGRAPH TRAIL,,8,,18.5,,,2021,1102912.2021.8.30,1102912,,,0,
-122.551,49.144666666666666,,,,,,31,BC,,0,2021-08-31 00:00:00,,,4.5,0,,7.2,7.2,,10.5,13.5,FORT LANGLEY TELEGRAPH TRAIL,,8,,16.5,,,2021,1102912.2021.8.31,1102912,,,0,
-122.551,49.144666666666666,,,,,,1,BC,,0,2021-09-01 00:00:00,,,3,0,,0,0,,7,15,FORT LANGLEY TELEGRAPH TRAIL,,9,,23,,,2021,1102912.2021.9.1,1102912,,,0,
-122.551,49.144666666666666,,,,,,2,BC,,0,2021-09-02 00:00:00,,,0,0,,0,0,,9.5,18,FORT LANGLEY TELEGRAPH TRAIL,,9,,26.5,,,2021,1102912.2021.9.2,1102912,,,0,
-122.551,49.144666666666666,,,,,,3,BC,,0,2021-09-03 00:00:00,,,1.5,0,,0,0,,9.5,16.5,FORT LANGLEY TELEGRAPH TRAIL,,9,,23.5,,,2021,1102912.2021.9.3,1102912,,,0,
-122.551,49.144666666666666,,,,,,4,BC,,0,2021-09-04 00:00:00,,,1.7,0,,6,6,,11.5,16.3,FORT LANGLEY TELEGRAPH TRAIL,,9,,21,,,2021,1102912.2021.9.4,1102912,,,0,
-122.551,49.144666666666666,,,,,,5,BC,,0,2021-09-05 00:00:00,,,0,0,,0,0,,15,18,FORT LANGLEY TELEGRAPH TRAIL,,9,,21,,,2021,1102912.2021.9.5,1102912,,,0,
-122.551,49.144666666666666,,,,,,6,BC,,0,2021-09-06 00:00:00,,,0,1.3,,0,0,,14.5,19.3,FORT LANGLEY TELEGRAPH TRAIL,,9,,24,,,2021,1102912.2021.9.6,1102912,,,0,
-122.551,49.144666666666666,,,,,,7,BC,,0,2021-09-07 00:00:00,,,0,2.3,,0.6,0.6,,13.5,20.3,FORT LANGLEY TELEGRAPH TRAIL,,9,,27,,,2021,1102912.2021.9.7,1102912,,,0,
-122.551,49.144666666666666,,,,,,8,BC,,0,2021-09-08 00:00:00,,,0,2,,0,0,,16,20,FORT LANGLEY TELEGRAPH TRAIL,,9,,24,,,2021,1102912.2021.9.8,1102912,,,0,
-122.551,49.144666666666666,,,,,,9,BC,,0,2021-09-09 00:00:00,,,0,3.3,,0,0,,14.5,21.3,FORT LANGLEY TELEGRAPH TRAIL,,9,,28,,,2021,1102912.2021.9.9,1102912,,,0,
-122.551,49.144666666666666,,,,,,10,BC,,0,2021-09-10 00:00:00,,,0,1.5,,0,0,,16,19.5,FORT LANGLEY TELEGRAPH TRAIL,,9,,23,,,2021,1102912.2021.9.10,1102912,,,0,
-122.551,49.144666666666666,,,,,,12,BC,,0,2021-09-12 00:00:00,,,1,0,,3,3,,14,17,FORT LANGLEY TELEGRAPH TRAIL,,9,,20,,,2021,1102912.2021.9.12,1102912,,,0,
-122.551,49.144666666666666,,,,,,13,BC,,0,2021-09-13 00:00:00,,,1.5,0,,0,0,,12,16.5,FORT LANGLEY TELEGRAPH TRAIL,,9,,21,,,2021,1102912.2021.9.13,1102912,,,0,
-122.551,49.144666666666666,,,,,,14,BC,,0,2021-09-14 00:00:00,,,5.7,0,,11.2,11.2,,10,12.3,FORT LANGLEY TELEGRAPH TRAIL,,9,,14.5,,,2021,1102912.2021.9.14,1102912,,,0,
-122.551,49.144666666666666,,,,,,15,BC,,0,2021-09-15 00:00:00,,,3.5,0,,0.2,0.2,,11,14.5,FORT LANGLEY TELEGRAPH TRAIL,,9,,18,,,2021,1102912.2021.9.15,1102912,,,0,
-122.551,49.144666666666666,,,,,,16,BC,,0,2021-09-16 00:00:00,,,5.5,0,,2.2,2.2,,5.5,12.5,FORT LANGLEY TELEGRAPH TRAIL,,9,,19.5,,,2021,1102912.2021.9.16,1102912,,,0,
-122.551,49.144666666666666,,,,,,17,BC,,0,2021-09-17 00:00:00,,,5,0,,78.4,78.4,,11,13,FORT LANGLEY TELEGRAPH TRAIL,,9,,15,,,2021,1102912.2021.9.17,1102912,,,0,
-122.551,49.144666666666666,,,,,,18,BC,,0,2021-09-18 00:00:00,,,2.5,0,,12.4,12.4,,12,15.5,FORT LANGLEY TELEGRAPH TRAIL,,9,,19,,,2021,1102912.2021.9.18,1102912,,,0,
-122.551,49.144666666666666,,,,,,19,BC,,0,2021-09-19 00:00:00,,,4.7,0,,0.4,0.4,,11,13.3,FORT LANGLEY TELEGRAPH TRAIL,,9,,15.5,,,2021,1102912.2021.9.19,1102912,,,0,
-122.551,49.144666666666666,,,,,,20,BC,,0,2021-09-20 00:00:00,,,4,0,,0,0,,11,14,FORT LANGLEY TELEGRAPH TRAIL,,9,,17,,,2021,1102912.2021.9.20,1102912,,,0,
-122.551,49.144666666666666,,,,,,21,BC,,0,2021-09-21 00:00:00,,,2,0,,0.2,0.2,,8,16,FORT LANGLEY TELEGRAPH TRAIL,,9,,24,,,2021,1102912.2021.9.21,1102912,,,0,
-122.551,49.144666666666666,,,,,,22,BC,,0,2021-09-22 00:00:00,,,2.2,0,,0.6,0.6,,12.5,15.8,FORT LANGLEY TELEGRAPH TRAIL,,9,,19,,,2021,1102912.2021.9.22,1102912,,,0,
-122.551,49.144666666666666,,,,,,23,BC,,0,2021-09-23 00:00:00,,,0.5,0,,0,0,,13,17.5,FORT LANGLEY TELEGRAPH TRAIL,,9,,22,,,2021,1102912.2021.9.23,1102912,,,0,
-122.551,49.144666666666666,,,,,,24,BC,,0,2021-09-24 00:00:00,,,1.7,0,,0,0,,9.5,16.3,FORT LANGLEY TELEGRAPH TRAIL,,9,,23,,,2021,1102912.2021.9.24,1102912,,,0,
-122.551,49.144666666666666,,T,,,,25,BC,,0,2021-09-25 00:00:00,,,0.7,0,,0,0,,10.5,17.3,FORT LANGLEY TELEGRAPH TRAIL,,9,T,24,,,2021,1102912.2021.9.25,1102912,,,0,
-122.551,49.144666666666666,,,,,,26,BC,,0,2021-09-26 00:00:00,,,4.2,0,,25.4,25.4,,11.5,13.8,FORT LANGLEY TELEGRAPH TRAIL,,9,,16,,,2021,1102912.2021.9.26,1102912,,,0,
-122.551,49.144666666666666,,,,,,27,BC,,0,2021-09-27 00:00:00,,,3.2,0,,6.6,6.6,,12,14.8,FORT LANGLEY TELEGRAPH TRAIL,,9,,17.5,,,2021,1102912.2021.9.27,1102912,,,0,
-122.551,49.144666666666666,,,,,,28,BC,,0,2021-09-28 00:00:00,,,4.2,0,,0.4,0.4,,10.5,13.8,FORT LANGLEY TELEGRAPH TRAIL,,9,,17,,,2021,1102912.2021.9.28,1102912,,,0,
-122.551,49.144666666666666,,,,,,29,BC,,0,2021-09-29 00:00:00,,,4.7,0,,36.8,36.8,,9.5,13.3,FORT LANGLEY TELEGRAPH TRAIL,,9,,17,,,2021,1102912.2021.9.29,1102912,,,0,
-122.551,49.144666666666666,,,,,,30,BC,,0,2021-09-30 00:00:00,,,5,0,,10.6,10.6,,11,13,FORT LANGLEY TELEGRAPH TRAIL,,9,,15,,,2021,1102912.2021.9.30,1102912,,,0,
-122.551,49.144666666666666,,T,,,,1,BC,,0,2021-10-01 00:00:00,,,4.7,0,,0,0,,9,13.3,FORT LANGLEY TELEGRAPH TRAIL,,10,T,17.5,,,2021,1102912.2021.10.1,1102912,,,0,
-122.551,49.144666666666666,,,,,,2,BC,,0,2021-10-02 00:00:00,,,5.7,0,,0.2,0.2,,9,12.3,FORT LANGLEY TELEGRAPH TRAIL,,10,,15.5,,,2021,1102912.2021.10.2,1102912,,,0,
-122.551,49.144666666666666,,,,,,3,BC,,0,2021-10-03 00:00:00,,,3.7,0,,0,0,,11,14.3,FORT LANGLEY TELEGRAPH TRAIL,,10,,17.5,,,2021,1102912.2021.10.3,1102912,,,0,
-122.551,49.144666666666666,,,,,,4,BC,,0,2021-10-04 00:00:00,,,4.2,0,,3,3,,10,13.8,FORT LANGLEY TELEGRAPH TRAIL,,10,,17.5,,,2021,1102912.2021.10.4,1102912,,,0,
-122.551,49.144666666666666,,,,,,5,BC,,0,2021-10-05 00:00:00,,,5.7,0,,6.2,6.2,,10,12.3,FORT LANGLEY TELEGRAPH TRAIL,,10,,14.5,,,2021,1102912.2021.10.5,1102912,,,0,
-122.551,49.144666666666666,,,,,,6,BC,,0,2021-10-06 00:00:00,,,7,0,,2,2,,7.5,11,FORT LANGLEY TELEGRAPH TRAIL,,10,,14.5,,,2021,1102912.2021.10.6,1102912,,,0,
-122.551,49.144666666666666,,T,,,,7,BC,,0,2021-10-07 00:00:00,,,7.5,0,,0,0,,6,10.5,FORT LANGLEY TELEGRAPH TRAIL,,10,T,15,,,2021,1102912.2021.10.7,1102912,,,0,
-122.551,49.144666666666666,,,,,,8,BC,,0,2021-10-08 00:00:00,,,8.5,0,,0,0,,4.5,9.5,FORT LANGLEY TELEGRAPH TRAIL,,10,,14.5,,,2021,1102912.2021.10.8,1102912,,,0,
-122.551,49.144666666666666,,,,,,9,BC,,0,2021-10-09 00:00:00,,,9.5,0,,21.4,21.4,,5,8.5,FORT LANGLEY TELEGRAPH TRAIL,,10,,12,,,2021,1102912.2021.10.9,1102912,,,0,
-122.551,49.144666666666666,,,,,,10,BC,,0,2021-10-10 00:00:00,,,6.7,0,,0,0,,8.5,11.3,FORT LANGLEY TELEGRAPH TRAIL,,10,,14,,,2021,1102912.2021.10.10,1102912,,,0,
-122.551,49.144666666666666,,,,,,11,BC,,0,2021-10-11 00:00:00,,,9.2,0,,0,0,,3.5,8.8,FORT LANGLEY TELEGRAPH TRAIL,,10,,14,,,2021,1102912.2021.10.11,1102912,,,0,
-122.551,49.144666666666666,,,,,,12,BC,,0,2021-10-12 00:00:00,,,12.2,0,,13.4,13.4,,1.5,5.8,FORT LANGLEY TELEGRAPH TRAIL,,10,,10,,,2021,1102912.2021.10.12,1102912,,,0,
-122.551,49.144666666666666,,,,,,13,BC,,0,2021-10-13 00:00:00,,,10.5,0,,5,5,,5,7.5,FORT LANGLEY TELEGRAPH TRAIL,,10,,10,,,2021,1102912.2021.10.13,1102912,,,0,
-122.551,49.144666666666666,,,,,,14,BC,,0,2021-10-14 00:00:00,,,10,0,,13.4,13.4,,5.5,8,FORT LANGLEY TELEGRAPH TRAIL,,10,,10.5,,,2021,1102912.2021.10.14,1102912,,,0,
-122.551,49.144666666666666,,,,,,15,BC,,0,2021-10-15 00:00:00,,,7.5,0,,35,35,,9,10.5,FORT LANGLEY TELEGRAPH TRAIL,,10,,12,,,2021,1102912.2021.10.15,1102912,,,0,
-122.551,49.144666666666666,,,,,,16,BC,,0,2021-10-16 00:00:00,,,5.2,0,,3.4,3.4,,10.5,12.8,FORT LANGLEY TELEGRAPH TRAIL,,10,,15,,,2021,1102912.2021.10.16,1102912,,,0,
-122.551,49.144666666666666,,,,,,17,BC,,0,2021-10-17 00:00:00,,,5.2,0,,8,8,,10.5,12.8,FORT LANGLEY TELEGRAPH TRAIL,,10,,15,,,2021,1102912.2021.10.17,1102912,,,0,
-122.551,49.144666666666666,,T,,,,18,BC,,0,2021-10-18 00:00:00,,,8,0,,0,0,,8.5,10,FORT LANGLEY TELEGRAPH TRAIL,,10,T,11.5,,,2021,1102912.2021.10.18,1102912,,,0,
-122.551,49.144666666666666,,,,,T,19,BC,,0,2021-10-19 00:00:00,,,8.7,0,,0.2,0.2,,3.5,9.3,FORT LANGLEY TELEGRAPH TRAIL,,10,,15,,,2021,1102912.2021.10.19,1102912,,,0,
-122.551,49.144666666666666,,,,,,20,BC,,0,2021-10-20 00:00:00,,,7,0,,5.4,5.4,,8.5,11,FORT LANGLEY TELEGRAPH TRAIL,,10,,13.5,,,2021,1102912.2021.10.20,1102912,,,0,
-122.551,49.144666666666666,,,,,,21,BC,,0,2021-10-21 00:00:00,,,4.5,0,,14.4,14.4,,9.5,13.5,FORT LANGLEY TELEGRAPH TRAIL,,10,,17.5,,,2021,1102912.2021.10.21,1102912,,,0,
-122.551,49.144666666666666,,,,,,22,BC,,0,2021-10-22 00:00:00,,,7.5,0,,14,14,,10,10.5,FORT LANGLEY TELEGRAPH TRAIL,,10,,11,,,2021,1102912.2021.10.22,1102912,,,0,
-122.551,49.144666666666666,,,,,,23,BC,,0,2021-10-23 00:00:00,,,8.2,0,,2,2,,8.5,9.8,FORT LANGLEY TELEGRAPH TRAIL,,10,,11,,,2021,1102912.2021.10.23,1102912,,,0,
-122.551,49.144666666666666,,,,,,24,BC,,0,2021-10-24 00:00:00,,,7.2,0,,6.2,6.2,,8.5,10.8,FORT LANGLEY TELEGRAPH TRAIL,,10,,13,,,2021,1102912.2021.10.24,1102912,,,0,
-122.551,49.144666666666666,,,,,,25,BC,,0,2021-10-25 00:00:00,,,7,0,,7,7,,9,11,FORT LANGLEY TELEGRAPH TRAIL,,10,,13,,,2021,1102912.2021.10.25,1102912,,,0,
-122.551,49.144666666666666,,,,,,26,BC,,0,2021-10-26 00:00:00,,,7.5,0,,5.2,5.2,,9.5,10.5,FORT LANGLEY TELEGRAPH TRAIL,,10,,11.5,,,2021,1102912.2021.10.26,1102912,,,0,
-122.551,49.144666666666666,,,,,,27,BC,,0,2021-10-27 00:00:00,,,7.2,0,,13.2,13.2,,9,10.8,FORT LANGLEY TELEGRAPH TRAIL,,10,,12.5,,,2021,1102912.2021.10.27,1102912,,,0,
-122.551,49.144666666666666,,,,,,28,BC,,0,2021-10-28 00:00:00,,,10.2,0,,18,18,,6.5,7.8,FORT LANGLEY TELEGRAPH TRAIL,,10,,9,,,2021,1102912.2021.10.28,1102912,,,0,
-122.551,49.144666666666666,,,,,,29,BC,,0,2021-10-29 00:00:00,,,9,0,,0.2,0.2,,8,9,FORT LANGLEY TELEGRAPH TRAIL,,10,,10,,,2021,1102912.2021.10.29,1102912,,,0,
-122.551,49.144666666666666,,,,,,30,BC,,0,2021-10-30 00:00:00,,,10,0,,0,0,,1.5,8,FORT LANGLEY TELEGRAPH TRAIL,,10,,14.5,,,2021,1102912.2021.10.30,1102912,,,0,
-122.551,49.144666666666666,,,,,,31,BC,,0,2021-10-31 00:00:00,,,10.2,0,,0,0,,2,7.8,FORT LANGLEY TELEGRAPH TRAIL,,10,,13.5,,,2021,1102912.2021.10.31,1102912,,,0,
-122.551,49.144666666666666,,,,,,1,BC,,0,2021-11-01 00:00:00,,,11.7,0,,6,6,,1,6.3,FORT LANGLEY TELEGRAPH TRAIL,,11,,11.5,,,2021,1102912.2021.11.1,1102912,,,0,
-122.551,49.144666666666666,,,,,,2,BC,,0,2021-11-02 00:00:00,,,8.7,0,,18.4,18.4,,7,9.3,FORT LANGLEY TELEGRAPH TRAIL,,11,,11.5,,,2021,1102912.2021.11.2,1102912,,,0,
-122.551,49.144666666666666,,,,,,3,BC,,0,2021-11-03 00:00:00,,,7.2,0,,19.2,19.2,,9,10.8,FORT LANGLEY TELEGRAPH TRAIL,,11,,12.5,,,2021,1102912.2021.11.3,1102912,,,0,
-122.551,49.144666666666666,,,,,,4,BC,,0,2021-11-04 00:00:00,,,5.7,0,,9,9,,10.5,12.3,FORT LANGLEY TELEGRAPH TRAIL,,11,,14,,,2021,1102912.2021.11.4,1102912,,,0,
-122.551,49.144666666666666,,,,,,5,BC,,0,2021-11-05 00:00:00,,,9,0,,5.8,5.8,,7.5,9,FORT LANGLEY TELEGRAPH TRAIL,,11,,10.5,,,2021,1102912.2021.11.5,1102912,,,0,
-122.551,49.144666666666666,,,,,,6,BC,,0,2021-11-06 00:00:00,,,12.5,0,,12,12,,4,5.5,FORT LANGLEY TELEGRAPH TRAIL,,11,,7,,,2021,1102912.2021.11.6,1102912,,,0,
-122.551,49.144666666666666,,,,,,7,BC,,0,2021-11-07 00:00:00,,,11.5,0,,3.4,3.4,,5,6.5,FORT LANGLEY TELEGRAPH TRAIL,,11,,8,,,2021,1102912.2021.11.7,1102912,,,0,
-122.551,49.144666666666666,,,,,,8,BC,,0,2021-11-08 00:00:00,,,10,0,,11.8,11.8,,5,8,FORT LANGLEY TELEGRAPH TRAIL,,11,,11,,,2021,1102912.2021.11.8,1102912,,,0,
-122.551,49.144666666666666,,,,,,9,BC,,0,2021-11-09 00:00:00,,,10.7,0,,0.8,0.8,,5.5,7.3,FORT LANGLEY TELEGRAPH TRAIL,,11,,9,,,2021,1102912.2021.11.9,1102912,,,0,
-122.551,49.144666666666666,,,,,,12,BC,,0,2021-11-12 00:00:00,,,8.2,0,,4.6,4.6,,7,9.8,FORT LANGLEY TELEGRAPH TRAIL,,11,,12.5,,,2021,1102912.2021.11.12,1102912,,,0,
-122.551,49.144666666666666,,,,,,13,BC,,0,2021-11-13 00:00:00,,,9.2,0,,49.1,49.1,,4.5,8.8,FORT LANGLEY TELEGRAPH TRAIL,,11,,13,,,2021,1102912.2021.11.13,1102912,,,0,
